customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,churn_percentage
7511-YMXVQ,1.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.27014925373134324,0.04822218128224024,1,0.77117634,77.11763
2040-XBAVJ,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9572139303482586,0.932727293662491,0,0.082976155,8.297615
7551-JOHTI,0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.01243781094527363,0.00224530213706706,1,0.31362718,31.362719
8887-IPQNC,0.0,0.0,1.0,0.0,0.09722222222222221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25870646766169153,0.03609179255711128,0,0.27605936,27.605936
8646-JCOMS,0.0,0.0,1.0,0.0,0.9166666666666666,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.7194029850746269,0.7059402634487841,0,0.03328949,3.3289487
9804-ICWBG,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5139303482587065,0.008048544583640386,1,0.68462884,68.46288
1222-KJNZD,1.0,0.0,1.0,1.0,0.5555555555555556,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.021393034825870627,0.08581659911569639,0,0.009399398,0.9399398
0106-GHRQR,1.0,0.0,0.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5288557213930348,0.1395656779661017,0,0.2755548,27.555481
5318-IXUZF,0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6855721393034826,0.021157654753131912,1,0.91631395,91.63139
3768-VHXQO,1.0,0.0,1.0,0.0,0.9305555555555555,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.06567164179104479,0.18233004789977894,0,0.011459368,1.1459368
8952-WCVCD,0.0,0.0,1.0,0.0,0.5694444444444444,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.8577114427860696,0.4792338338246132,0,0.16799757,16.799757
2418-TPEUN,0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.015422885572139305,0.1289494288872513,0,0.00038377734,0.038377736
3963-RYFNS,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9771144278606966,0.9227097918201917,0,0.044231657,4.423166
3198-VELRD,0.0,0.0,1.0,1.0,0.041666666666666664,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6616915422885572,0.030495808769344147,1,0.88867056,88.86706
8540-ZQGEA,0.0,0.0,1.0,0.0,0.75,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.01791044776119402,0.1269344141488578,0,0.0006442834,0.064428344
1320-REHCS,1.0,1.0,0.0,0.0,0.7222222222222222,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.9203980099502488,0.6715180545320562,0,0.46744797,46.744797
4137-JOPHL,0.0,0.0,0.0,0.0,0.6944444444444444,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7109452736318408,0.4956360537951364,0,0.01626879,1.626879
9436-ZBZCT,1.0,0.0,0.0,0.0,0.19444444444444442,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7134328358208956,0.1356853352984525,1,0.64386564,64.386566
7801-CEDNV,1.0,0.0,1.0,0.0,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3029850746268657,0.16370555453205604,0,0.02121315,2.121315
2057-BOYKM,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7796019900497512,0.786143607221813,0,0.0045688865,0.45688865
3658-QQJYD,1.0,0.0,0.0,0.0,0.861111111111111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5577114427860697,0.5409508566691231,0,0.014400416,1.4400417
1803-BGNBD,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.35870646766169145,0.07536155121591748,0,0.37193516,37.193516
0134-XWXCE,0.0,1.0,0.0,0.0,0.611111111111111,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.56318407960199,0.37629536661753876,0,0.0010987316,0.10987317
6950-TWMYB,1.0,0.0,1.0,1.0,0.75,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6139303482587065,0.5022625736919677,0,0.010498336,1.0498335
5848-FHRFC,0.0,0.0,0.0,0.0,0.9444444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.01791044776119402,0.15969279661016952,0,0.0010932009,0.10932009
2243-FNMMI,1.0,0.0,0.0,0.0,0.2777777777777778,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.011442786069651711,0.04783069270449521,0,0.056563526,5.6563525
2511-MORQY,1.0,0.0,1.0,1.0,0.6944444444444444,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.36467661691542286,0.30099714443625647,0,0.0071455557,0.71455556
5356-KZCKT,1.0,0.0,0.0,0.0,0.8055555555555555,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.061691542288557194,0.17428150331613856,0,0.0109620895,1.0962089
9470-XCCEM,1.0,0.0,1.0,1.0,0.4861111111111111,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7104477611940299,0.36403831982313933,0,0.45609787,45.609787
6519-CFDBX,0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.27014925373134324,0.009320882461311719,0,0.4495926,44.95926
3902-MIVLE,1.0,0.0,1.0,1.0,0.875,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5716417910447761,0.5384925386882831,0,0.01257925,1.257925
0409-WTMPL,0.0,0.0,1.0,0.0,0.8055555555555555,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.9194029850746269,0.7515026252763449,0,0.21309257,21.309258
8763-KIAFH,0.0,0.0,1.0,1.0,0.375,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.02288557213930348,0.06716331982313928,0,0.061530765,6.1530766
3669-WHAFY,0.0,0.0,1.0,0.0,0.986111111111111,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9641791044776119,0.9301423176123804,0,0.03145287,3.1452873
3055-VTCGS,0.0,0.0,0.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.4009950248756219,0.4034059506263818,0,0.0017604538,0.17604537
3144-KMTWZ,1.0,0.0,1.0,0.0,0.986111111111111,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7462686567164178,0.7679451455416361,0,0.27420184,27.420183
7279-BUYWN,0.0,1.0,0.0,0.0,0.5694444444444444,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.944776119402985,0.5399663780397937,1,0.70871687,70.87169
7156-MHUGY,1.0,1.0,0.0,0.0,0.18055555555555555,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7189054726368159,0.13830485445836407,1,0.6471532,64.71532
7198-GLXTC,1.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6044776119402985,0.016540392409727343,1,0.798176,79.8176
2007-QVGAW,0.0,0.0,1.0,1.0,0.9444444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.010945273631840807,0.14884050294767873,0,0.00021123906,0.021123907
5207-PLSTK,1.0,0.0,1.0,1.0,0.013888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3034825870646766,0.00561325534266765,0,0.36955786,36.955788
2307-FYNNL,1.0,1.0,0.0,0.0,0.9027777777777777,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9034825870646767,0.8184644436256449,0,0.15853502,15.853502
5605-XNWEN,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.06716417910447761,0.20755227523949893,0,0.00018980175,0.018980175
2155-AMQRX,0.0,0.0,0.0,0.0,0.38888888888888884,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.36467661691542286,0.17330853905674284,0,0.104735054,10.473505
6181-AXXYF,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.06467661691542287,0.21406365143699338,0,0.0034991596,0.34991595
5091-HFAZW,0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7253731343283583,0.019401713338246133,0,0.7511983,75.11983
0516-VRYBW,0.0,0.0,0.0,1.0,0.25,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.018905472636815884,0.04500391488577746,1,0.100327,10.0327
2519-LBNQL,1.0,1.0,1.0,0.0,0.8333333333333333,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.8567164179104477,0.7299477247605012,0,0.39117104,39.117104
8623-ULFNQ,0.0,1.0,0.0,0.0,0.3611111111111111,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.47562189054726367,0.19026344878408258,0,0.51146376,51.146378
8380-PEFPE,1.0,0.0,0.0,1.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5313432835820896,0.008250046057479737,1,0.7257666,72.57666
5687-DKDTV,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.020895522388059695,0.008923636698599854,1,0.25654894,25.654894
1568-LJSZU,1.0,0.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.735820895522388,0.7360963983050849,0,0.026567914,2.6567914
7530-HDYDS,0.0,0.0,0.0,0.0,0.5277777777777778,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6567164179104478,0.3758866064848932,1,0.36730263,36.730263
7789-HKSBS,0.0,1.0,1.0,0.0,0.5833333333333333,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.8651741293532339,0.5295631448047163,0,0.18521266,18.521265
7416-CKTEP,0.0,0.0,1.0,0.0,0.7916666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.013432835820895522,0.130601740972734,0,0.00045358352,0.045358352
2586-CWXVV,1.0,0.0,1.0,0.0,0.75,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.12089552238805967,0.18668823691967576,0,0.21005958,21.005959
3096-IZETN,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5955223880597014,0.1090756263817244,1,0.44632208,44.63221
2348-KCJLT,0.0,0.0,1.0,0.0,0.611111111111111,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.43034825870646765,0.31344417833456156,0,0.021827344,2.1827345
8401-EMUWF,1.0,0.0,1.0,1.0,0.5833333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5089552238805971,0.3521439756816508,0,0.060988124,6.0988126
4193-IBKSW,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.06467661691542287,0.20375829034635226,0,0.002620708,0.2620708
5377-NDTOU,0.0,0.0,1.0,1.0,0.986111111111111,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7243781094527363,0.7246856577008107,0,0.037488837,3.7488837
5922-ABDVO,0.0,0.0,1.0,0.0,0.2638888888888889,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7104477611940299,0.20277381171702286,1,0.63975674,63.975674
2474-LCNUE,0.0,0.0,1.0,0.0,0.3194444444444444,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5512437810945274,0.18915231208548272,0,0.15618339,15.61834
0839-QNXME,0.0,0.0,0.0,0.0,0.41666666666666663,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.011442786069651711,0.06661063006632278,0,0.001826683,0.1826683
3506-OVLKD,1.0,0.0,0.0,0.0,0.4861111111111111,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.07910447761194028,0.10995071849668388,0,0.08659563,8.659563
9172-ANCRX,0.0,0.0,0.0,0.0,0.1388888888888889,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.800497512437811,0.11206360537951365,1,0.81254345,81.25435
6650-VJONK,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25472636815920396,0.005049051215917466,0,0.23875369,23.87537
2178-PMGCJ,1.0,0.0,0.0,0.0,0.3055555555555555,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5119402985074627,0.17161016949152547,0,0.34824547,34.824547
7492-TAFJD,1.0,0.0,1.0,1.0,0.09722222222222221,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20199004975124374,0.03224023581429625,0,0.00876841,0.87684107
2773-MADBQ,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.34676616915422886,0.21891695836403835,0,0.0050856145,0.50856143
6016-LVTJQ,0.0,0.0,1.0,1.0,0.4722222222222222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.023880597014925342,0.08248894620486368,0,0.027724717,2.7724717
7860-KSUGX,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4597014925373134,0.5434782608695653,0,0.03230416,3.230416
8966-KZXXA,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.0681592039800995,0.10719302689756818,0,0.010547836,1.0547836
6910-HADCM,0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5781094527363183,0.008791221444362564,1,0.79166985,79.166985
4816-LXZYW,0.0,0.0,0.0,0.0,0.3194444444444444,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6059701492537314,0.1930902266028003,1,0.5819668,58.196682
9606-PBKBQ,1.0,1.0,1.0,0.0,0.4444444444444444,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.664179104477612,0.3042154108327193,1,0.7356996,73.56996
5149-QYTTU,0.0,0.0,1.0,1.0,0.986111111111111,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.7651741293532338,0.7796207166543848,0,0.08789628,8.789628
2070-XYMFH,0.0,1.0,0.0,0.0,0.3194444444444444,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.607960199004975,0.2113232313927782,0,0.5874379,58.743793
2085-BOJKI,1.0,0.0,1.0,0.0,0.2361111111111111,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.7800995024875622,0.18287698047162862,0,0.18364796,18.364796
0817-HSUSE,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5696517412935324,0.008693349299926309,0,0.2897305,28.97305
5442-PPTJY,1.0,0.0,1.0,1.0,0.16666666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.014427860696517386,0.02974737472365513,0,0.00025718784,0.025718784
1927-QEWMY,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.02238805970149252,0.1729746223286662,0,0.00042317217,0.042317215
1663-MHLHE,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.009452736318407956,0.002210759027266028,0,0.19310994,19.310995
5663-QBGIS,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7970149253731342,0.79787675018423,0,0.11358434,11.358434
4450-MDZFX,1.0,0.0,1.0,1.0,0.8333333333333333,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5582089552238805,0.5127694362564481,0,0.0085837,0.85837
6701-DHKWQ,0.0,0.0,1.0,1.0,0.8472222222222222,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3293532338308458,0.3735722181282241,0,0.005883255,0.5883255
7554-AKDQF,0.0,0.0,1.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27263681592039796,0.037243229550479,0,0.17749998,17.749998
3536-IQCTX,1.0,1.0,1.0,0.0,0.4444444444444444,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6671641791044776,0.3064088983050848,1,0.38600695,38.600697
4911-BANWH,0.0,0.0,0.0,1.0,0.4305555555555555,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.6796019900497512,0.3105886145910096,1,0.47134116,47.134117
8496-EJAUI,1.0,0.0,0.0,0.0,0.2638888888888889,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.553233830845771,0.16402219970523216,1,0.45034516,45.034515
0794-YVSGE,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.020398009950248763,0.16133359432571853,0,0.00062029785,0.062029786
5423-BHIXO,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3577114427860697,0.2003039793662491,0,0.08719011,8.71901
6908-VVYHM,1.0,0.0,1.0,0.0,0.9027777777777777,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7203980099502488,0.6829172807663966,0,0.29646024,29.646025
2959-EEXWB,0.0,0.0,1.0,1.0,0.625,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3248756218905472,0.26872812269712604,0,0.19987543,19.987543
1839-UMACK,1.0,0.0,0.0,0.0,0.5833333333333333,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.06766169154228854,0.10936924281503319,0,0.059285663,5.9285665
3030-YDNRM,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.56318407960199,0.06591401068533531,0,0.63984114,63.984116
7321-KKSDU,1.0,0.0,0.0,1.0,0.4444444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.02238805970149252,0.08023212969786293,0,0.0008597906,0.08597906
3402-XRIUO,0.0,1.0,1.0,0.0,0.3055555555555555,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4507462686567164,0.15910556374355198,0,0.21544148,21.544147
3132-TVFDZ,1.0,1.0,1.0,0.0,0.7916666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.2646766169154229,0.29625898120854827,1,0.4662042,46.62042
8286-AFUYI,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2955223880597015,0.005521140383198233,0,0.54227895,54.227894
8080-DDEMJ,1.0,1.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2671641791044776,0.005192980840088431,1,0.29090092,29.090092
8356-WUAOJ,0.0,0.0,1.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.26616915422885573,0.005181466470154754,0,0.41771913,41.77191
6365-MTGZX,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7736318407960199,0.24438674465733237,1,0.46135372,46.135372
1349-WXNGG,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.01791044776119402,0.002308631171702285,1,0.1661723,16.61723
8058-DMYRU,1.0,1.0,0.0,0.0,0.75,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7144278606965173,0.5678656963890937,0,0.30514693,30.514694
9350-ZXYJC,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.07014925373134329,0.013466055637435522,0,0.02423409,2.423409
6990-YNRIO,1.0,0.0,1.0,1.0,0.9027777777777777,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.899502487562189,0.7988612288135594,1,0.11078015,11.078015
8958-JPTRR,0.0,0.0,1.0,0.0,0.7777777777777777,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.06019900497512437,0.14527680545320562,0,0.018690411,1.8690411
6959-GQEGV,1.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5741293532338309,0.3769574428887252,0,0.07256138,7.2561383
3173-WSSUE,0.0,0.0,1.0,1.0,0.986111111111111,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.014427860696517386,0.16302620670596907,0,0.00040587143,0.040587142
1265-HVPZB,1.0,0.0,1.0,0.0,0.8194444444444444,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.4791044776119403,0.45576179071481215,0,0.031945966,3.1945965
4115-UMJFQ,1.0,0.0,0.0,0.0,0.9583333333333333,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.17412935323383083,0.28696688467207077,0,0.04397088,4.397088
7369-TRPFD,1.0,0.0,0.0,0.0,0.2638888888888889,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.00547263681592039,0.03214812085482683,0,0.015918862,1.5918862
1098-KFQEC,0.0,0.0,1.0,1.0,0.7638888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.011442786069651711,0.12470062638172441,0,0.0005239093,0.05239093
7190-XHTWJ,0.0,0.0,0.0,0.0,0.5277777777777778,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.010447761194029848,0.08699106484893147,0,0.0032172352,0.32172352
0621-TWIEM,1.0,0.0,0.0,0.0,0.1388888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2716417910447761,0.046356853352984534,1,0.29971203,29.971203
3537-RYBHH,0.0,1.0,1.0,0.0,0.6527777777777778,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4895522388059702,0.37444731024318356,0,0.11377124,11.377124
2485-ITVKB,0.0,0.0,1.0,0.0,0.027777777777777776,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.16766169154228855,0.007916129329403096,1,0.56201917,56.201916
3669-OYSJI,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.27810945273631843,0.0053196389093588805,1,0.56399554,56.399555
1612-EOHDH,0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2676616915422885,0.005198738025055269,1,0.50204587,50.204586
